"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TGFB12",2.56424865315481e-23,0.346858093477396,0.647,0.461,4.22639463012976e-19,"12","TGFB1"
"DEF6",2.99991172352216e-23,0.29580694533793,0.551,0.359,4.94445450270923e-19,"12","DEF6"
"HDAC1",3.56672853093151e-23,0.255330067070031,0.41,0.242,5.87868196468131e-19,"12","HDAC1"
"ITM2B1",3.60510617379017e-23,0.383328536406466,0.577,0.404,5.94193599564096e-19,"12","ITM2B"
"KIF15",5.01284305274015e-23,0.264162278514529,0.257,0.132,8.26216791952632e-19,"12","KIF15"
"C27H12orf57",5.78622067671948e-23,0.314656456874678,0.911,0.808,9.53684891936905e-19,"12","C27H12orf57"
"IKBKE",6.57056563640112e-23,0.263423544760771,0.368,0.209,1.08296062819163e-18,"12","IKBKE"
"ABHD51",7.22871905850964e-23,0.325341170488418,0.537,0.35,1.19143747522356e-18,"12","ABHD5"
"SOD1",8.1815789730589e-23,0.431982304771084,0.815,0.706,1.34848784633957e-18,"12","SOD1"
"TRAF3IP3",9.89008976239817e-23,0.292733272602375,0.9,0.802,1.63008459463847e-18,"12","TRAF3IP3"
"COTL13",1.00037520107197e-22,0.296261350327571,0.554,0.362,1.64881840640682e-18,"12","COTL1"
"PPP1CC",1.08727043126791e-22,0.303545627229492,0.595,0.408,1.79203912481577e-18,"12","PPP1CC"
"JAK22",1.44153603948384e-22,0.358241316507947,0.851,0.734,2.37593970027727e-18,"12","JAK2"
"CD283",1.44474400890666e-22,0.343662077761559,0.633,0.445,2.38122707547996e-18,"12","CD28"
"PDE4DIP",1.57016846867132e-22,0.272271461181169,0.31,0.169,2.58795167006407e-18,"12","PDE4DIP"
"UGCG",2.24285277848008e-22,0.291607517791008,0.532,0.346,3.69666994949087e-18,"12","UGCG"
"PPP3CA3",3.53159205883484e-22,0.356281934543919,0.677,0.493,5.82077003137158e-18,"12","PPP3CA"
"PIP4K2A3",3.99843999175552e-22,0.316400569073829,0.761,0.585,6.59022879441145e-18,"12","PIP4K2A"
"PLIN21",1.45069804939348e-21,0.310391748320113,0.668,0.484,2.39104052501034e-17,"12","PLIN2"
"TIAM14",1.47933514908165e-21,0.316580315026715,0.612,0.43,2.43824019271638e-17,"12","TIAM1"
"PPP1R12A1",1.69693342737581e-21,0.302592667714499,0.874,0.76,2.7968856750008e-17,"12","PPP1R12A"
"FCHSD21",2.00550179819357e-21,0.360229163322398,0.839,0.73,3.30546806378265e-17,"12","FCHSD2"
"CD2BP21",2.00854715889159e-21,0.30086596463868,0.654,0.476,3.31048742728512e-17,"12","CD2BP2"
"SYNE12",2.52664075926277e-21,0.365549884789297,0.573,0.401,4.16440929941689e-17,"12","SYNE1"
"DOCK8",2.53946522769399e-21,0.290084973625026,0.827,0.677,4.18554658828523e-17,"12","DOCK8"
"TPI1",2.7751979467311e-21,0.315449100311874,0.665,0.485,4.5740812558022e-17,"12","TPI1"
"SH2D1A",2.79437462245312e-21,0.493309790092341,0.446,0.295,4.60568825272724e-17,"12","SH2D1A"
"SSBP4",3.88459410126383e-21,0.317726874606777,0.751,0.572,6.40258799770305e-17,"12","SSBP4"
"RACK1",3.98844657407171e-21,0.285084937760665,0.968,0.948,6.573757643385e-17,"12","RACK1"
"CACYBP",4.61483441292412e-21,0.283824953752406,0.659,0.481,7.60617007938153e-17,"12","CACYBP"
"PITPNB1",5.35052426641693e-21,0.306587007476469,0.717,0.544,8.81873409590838e-17,"12","PITPNB"
"FLOT1",8.67033334643287e-21,0.307752279068206,0.769,0.615,1.42904434215907e-16,"12","FLOT1"
"MGAT52",1.07352093352515e-20,0.340065966627025,0.698,0.529,1.76937720263615e-16,"12","MGAT5"
"FOSL22",1.15346024308743e-20,0.260275272517556,0.335,0.194,1.9011331726567e-16,"12","FOSL2"
"ELL",1.31874023787868e-20,0.305217283355854,0.547,0.378,2.17354766007164e-16,"12","ELL"
"PICALM1",1.41727531095261e-20,0.366507491073739,0.759,0.632,2.33595316751209e-16,"12","PICALM"
"DLA-641",4.27487815863007e-20,0.252964463464667,1,0.999,7.04585418105409e-16,"12","DLA-64"
"IRAK2",4.71916857967336e-20,0.256862419211519,0.276,0.151,7.77813365301763e-16,"12","IRAK2"
"XYLT11",6.87296807824855e-20,0.343010947052299,0.62,0.456,1.13280259865693e-15,"12","XYLT1"
"COPE1",7.18425256145871e-20,0.283503919952838,0.626,0.466,1.18410850717962e-15,"12","COPE"
"PDLIM2",8.08288701943877e-20,0.307971021458531,0.707,0.54,1.3322214385439e-15,"12","PDLIM2"
"KCNN42",1.10534754376741e-19,0.268991173715863,0.371,0.224,1.82183382163744e-15,"12","KCNN4"
"ENO12",1.1078104435275e-19,0.338791698134161,0.768,0.625,1.82589317302202e-15,"12","ENO1"
"PIGX",1.13801951424099e-19,0.260897191049191,0.585,0.399,1.875683763372e-15,"12","PIGX"
"SPG11",1.26403028551181e-19,0.261534278494153,0.362,0.218,2.08337471658057e-15,"12","SPG11"
"HSBP1",1.39031539007508e-19,0.26875243119409,0.554,0.375,2.29151782592174e-15,"12","HSBP1"
"IL16",1.61613401410102e-19,0.279585707049523,0.739,0.571,2.6637120820413e-15,"12","IL16"
"UQCRB",3.13731137208919e-19,0.290341999536413,0.756,0.605,5.17091660347741e-15,"12","UQCRB"
"CD3G",3.23166268291515e-19,0.275983248156128,0.87,0.767,5.32642643398075e-15,"12","CD3G"
"CPD4",4.25115743845563e-19,0.308595772269553,0.498,0.332,7.00675769006257e-15,"12","CPD"
"ATP5F1C",4.56052044482147e-19,0.315157319133069,0.742,0.621,7.51664979715474e-15,"12","ATP5F1C"
"NDUFB8",6.12983564199347e-19,0.287633636322094,0.719,0.572,1.01031951051336e-14,"12","NDUFB8"
"TAPBP1",7.4420786555549e-19,0.309236084198477,0.639,0.466,1.22660340400856e-14,"12","TAPBP"
"TUT71",7.6126095686769e-19,0.312395849935803,0.733,0.573,1.25471030910933e-14,"12","TUT7"
"RBP43",7.95884642872447e-19,0.252537480289835,0.261,0.139,1.31177706838237e-14,"12","RBP4"
"TAF10",1.28193516094899e-18,0.277253595315361,0.703,0.541,2.11288553227612e-14,"12","TAF10"
"ZAP701",1.28878633041301e-18,0.277289932705869,0.525,0.358,2.12417762978672e-14,"12","ZAP70"
"CASP6",1.5232164770828e-18,0.268592806421186,0.575,0.394,2.51056539752788e-14,"12","CASP6"
"EIF4G2",1.9349449318686e-18,0.254792179054491,0.882,0.746,3.18917623670583e-14,"12","EIF4G2"
"SMC4",2.15027896554848e-18,0.313229783491364,0.655,0.494,3.54408979101701e-14,"12","SMC4"
"SEM1",3.15437564033555e-18,0.29160242811302,0.791,0.674,5.19904193040105e-14,"12","SEM1"
"SUCLG1",5.04218663833811e-18,0.269311547669355,0.507,0.349,8.31053201730888e-14,"12","SUCLG1"
"AIDA",5.60469763782291e-18,0.257260874108518,0.361,0.22,9.23766264665972e-14,"12","AIDA"
"IRF2",6.28730962759404e-18,0.281512348126497,0.565,0.398,1.03627437282005e-13,"12","IRF2"
"LRBA2",8.52159765715683e-18,0.356532531185861,0.795,0.697,1.40452972585259e-13,"12","LRBA"
"UBE2K1",1.02246352947324e-17,0.25957041871069,0.726,0.547,1.6852243892778e-13,"12","UBE2K"
"PSMB4",1.78008687661836e-17,0.285555784317708,0.659,0.511,2.93393919004239e-13,"12","PSMB4"
"COX171",2.24777620543262e-17,0.288440304822575,0.792,0.676,3.70478474179404e-13,"12","COX17"
"EIF3F",3.13131074687176e-17,0.270593303722204,0.879,0.812,5.16102637299404e-13,"12","EIF3F"
"ACTR2",3.16500722870089e-17,0.28519481877818,0.652,0.497,5.2165649143448e-13,"12","ACTR2"
"SDF2L11",5.20088714538752e-17,0.290179536448794,0.646,0.469,8.57210219302771e-13,"12","SDF2L1"
"PSMA6",5.75408077184535e-17,0.251046928286444,0.602,0.436,9.48387592815551e-13,"12","PSMA6"
"LRCH11",5.86110461153179e-17,0.253077732137692,0.45,0.292,9.6602726207267e-13,"12","LRCH1"
"EDF11",6.07891201353729e-17,0.274179799446523,0.77,0.619,1.00192627807122e-12,"12","EDF1"
"RAB7A",7.65403083587876e-17,0.30267046554418,0.971,0.967,1.26153736236954e-12,"12","RAB7A"
"CLIP1",2.65267265598859e-16,0.263871900858719,0.455,0.305,4.37213507160039e-12,"12","CLIP1"
"OXR11",2.91035656516465e-16,0.345404333585242,0.646,0.496,4.79684969070437e-12,"12","OXR1"
"DYNLT3",3.39467035253996e-16,0.259105360588705,0.486,0.336,5.59509567505637e-12,"12","DYNLT3"
"BCL2A12",7.59460671493016e-16,0.311140036461908,0.615,0.46,1.25174307875479e-11,"12","BCL2A1"
"ADSS2",1.764907471903e-15,0.258244423445751,0.542,0.383,2.90892049519052e-11,"12","ADSS2"
"TPR",2.88965256802798e-15,0.257743194019411,0.755,0.611,4.76272536262372e-11,"12","TPR"
"TSPO3",2.98217013390812e-15,0.365640225755161,0.661,0.569,4.91521281470737e-11,"12","TSPO"
"PFKFB3",3.09280550578065e-15,0.28645763419365,0.481,0.334,5.09756203462767e-11,"12","PFKFB3"
"STK102",3.85259286323159e-15,0.252497861583667,0.66,0.487,6.34984355717830e-11,"12","STK10"
"SMAD21",5.52654674529473e-15,0.25128338289965,0.42,0.279,9.10885434559478e-11,"12","SMAD2"
"YPEL3",5.62051455280778e-15,0.255124278474564,0.623,0.469,9.26373208593779e-11,"12","YPEL3"
"SLC2A31",8.72362459360245e-15,0.345192672682527,0.468,0.329,1.43782780551756e-10,"12","SLC2A3"
"CRY12",9.49083491893151e-15,0.294703145130331,0.518,0.368,1.56427941133829e-10,"12","CRY1"
"PRKCH4",1.58970145786805e-14,0.252862513131517,0.796,0.658,2.62014594285812e-10,"12","PRKCH"
"RNF19A1",2.16127500585148e-14,0.263972110843795,0.709,0.543,3.56221346464442e-10,"12","RNF19A"
"HMGB21",2.25438017622029e-14,0.253136767852185,0.852,0.757,3.71566940644628e-10,"12","HMGB2"
"RB11",3.6435132485857e-14,0.253578324404217,0.87,0.774,6.00523853631894e-10,"12","RB1"
"ATP9B",4.09651218599624e-14,0.258707680216469,0.706,0.571,6.751871384959e-10,"12","ATP9B"
"UBASH3B1",4.16278778754149e-14,0.265204279832936,0.346,0.225,6.86110683142588e-10,"12","UBASH3B"
"KCTD123",6.87712239519901e-14,0.256821974086065,0.628,0.48,1.1334873131767e-09,"12","KCTD12"
"H2AZ2",8.16058192521945e-13,0.270788935448418,0.45,0.319,1.34502711291467e-08,"12","H2AZ2"
"STIM11",8.02073148012148e-12,0.276073359378952,0.711,0.595,1.32197696255362e-07,"12","STIM1"
"PDE4D3",8.40252569729629e-08,0.432213200565165,0.475,0.383,0.00138490428542837,"12","PDE4D"
"ALCAM2",0.00171243061232244,0.264342443859085,0.477,0.427,1,"12","ALCAM"
"ZBTB163",0,3.06846788910048,0.939,0.126,0,"13","ZBTB16"
"PLXDC2",0,2.93749437781149,0.601,0.024,0,"13","PLXDC2"
"CDH4",0,1.62467487421996,0.489,0.033,0,"13","CDH4"
"DSTN1",0,1.32409635812771,0.634,0.079,0,"13","DSTN"
"FSTL4",0,1.17998144366122,0.318,0.017,0,"13","FSTL4"
"KHDRBS3",0,1.06921725170638,0.293,0.003,0,"13","KHDRBS3"
"PSD32",1.11457238746571e-291,2.01231423992168,0.788,0.14,1.83703820902098e-287,"13","PSD3"
"ZNF4621",1.6649114625889e-240,1.41506970554508,0.612,0.096,2.74410707263903e-236,"13","ZNF462"
"ATRNL1",4.59394279087401e-223,1.97982037841026,0.534,0.079,7.57173650791855e-219,"13","ATRNL1"
"PRLR",2.12924061857644e-185,1.29506911673069,0.402,0.051,3.50941438753769e-181,"13","PRLR"
"INPP4B1",2.46618669694314e-164,1.66986427418063,0.997,0.972,4.06476891390169e-160,"13","INPP4B"
"MVB12B1",4.00102664132832e-163,1.66061404635995,0.648,0.156,6.59449211023733e-159,"13","MVB12B"
"RNF2201",7.10324722077478e-155,1.84449724177251,0.723,0.218,1.1707572069281e-150,"13","RNF220"
"DPP41",1.57220038840195e-123,1.15817199105148,0.637,0.179,2.59130068016409e-119,"13","DPP4"
"AR",8.98285505162862e-122,1.05216927943438,0.355,0.058,1.48055416960943e-117,"13","AR"
"CLINT12",2.03042158020541e-119,1.39617644562118,0.916,0.561,3.34654084849455e-115,"13","CLINT1"
"MAML34",1.95312478194242e-117,1.66498392430574,0.813,0.344,3.2191402655975e-113,"13","MAML3"
"RAPGEF21",7.15481027323266e-117,1.78070932267936,0.763,0.309,1.17925582923421e-112,"13","RAPGEF2"
"L2HGDH",6.26528224527758e-106,0.630740907314908,0.358,0.065,1.03264381966665e-101,"13","L2HGDH"
"GATA32",5.43124250033357e-103,1.24578900033775,0.86,0.417,8.9517738890498e-99,"13","GATA3"
"IL2RA1",2.60526620240214e-99,0.730419623123856,0.394,0.081,4.2939997547992e-95,"13","IL2RA"
"SYTL34",4.18787828267014e-99,1.16298047540656,0.916,0.467,6.90246098549692e-95,"13","SYTL3"
"MYBL11",8.79293489649345e-94,1.18559056518813,0.455,0.115,1.44925152964005e-89,"13","MYBL1"
"ARHGAP263",2.42506688792276e-90,1.10340118655221,0.771,0.331,3.99699524467429e-86,"13","ARHGAP26"
"C1orf54",2.05469516213236e-89,0.670501452591639,0.344,0.069,3.38654856622655e-85,"13","C1orf54"
"ARL4C5",9.19961526845185e-87,1.12574017453672,0.877,0.429,1.51628058854623e-82,"13","ARL4C"
"OSBPL63",1.4996097641842e-83,0.752503944147358,0.455,0.121,2.47165681332839e-79,"13","OSBPL6"
"PPEF13",1.0517255217292e-80,0.96968242314756,0.547,0.178,1.73345400491407e-76,"13","PPEF1"
"PLCL12",4.15037451156571e-79,1.44682554055904,0.936,0.699,6.8406472699626e-75,"13","PLCL1"
"MUL1",2.71424485878005e-77,1.10557249206135,0.402,0.109,4.47361837624128e-73,"13","MUL1"
"DENND5A3",5.576872804687e-77,1.06682538607236,0.877,0.503,9.19180175668511e-73,"13","DENND5A"
"RORA5",8.40077693021217e-72,1.06259694652658,0.902,0.58,1.38461605363757e-67,"13","RORA"
"CSGALNACT14",4.20375430332707e-71,1.03665780606622,0.832,0.443,6.92862784274367e-67,"13","CSGALNACT1"
"VCL4",5.32144909684625e-71,0.871360895097595,0.531,0.174,8.77081240142199e-67,"13","VCL"
"DNAH81",6.73585754127844e-71,0.576176207714341,0.279,0.057,1.11020403995351e-66,"13","DNAH8"
"CCDC502",8.90543433012093e-69,1.12695336481653,0.656,0.296,1.46779368629053e-64,"13","CCDC50"
"KIF3A",9.68267920488943e-69,0.811997361272244,0.497,0.163,1.59589918654988e-64,"13","KIF3A"
"ANTXR25",5.08371670114641e-68,0.909345553662184,0.941,0.576,8.3789818668295e-64,"13","ANTXR2"
"FAR23",5.34316632210671e-68,1.029034463602,0.765,0.379,8.80660673209628e-64,"13","FAR2"
"KCTD124",4.68982227721425e-66,0.922528307179358,0.832,0.479,7.72976507730453e-62,"13","KCTD12"
"MAF5",7.87448881751379e-66,0.987170083636672,0.816,0.426,1.29787324690262e-61,"13","MAF"
"PTPRB1",1.60661393361899e-65,0.823500419547251,0.567,0.209,2.64802108539082e-61,"13","PTPRB"
"PTPN134",3.25045029247159e-65,0.967542044563505,0.511,0.172,5.35739217205168e-61,"13","PTPN13"
"PDIA5",7.17251560355629e-63,0.531321002271902,0.318,0.077,1.18217402177815e-58,"13","PDIA5"
"DOCK33",4.83515753147875e-61,0.920388517131154,0.969,0.866,7.96930664338328e-57,"13","DOCK3"
"IL7R3",6.30474344406342e-61,0.724666540443802,0.994,0.935,1.03914781445053e-56,"13","IL7R"
"TJP2",2.00961631920276e-60,0.744683394745753,0.318,0.081,3.31224961730998e-56,"13","TJP2"
"COL6A51",5.43861707998384e-60,1.50151389981641,0.372,0.111,8.96392867122936e-56,"13","COL6A5"
"SPECC12",1.76741717858999e-59,0.971051735330075,0.606,0.258,2.91305699375203e-55,"13","SPECC1"
"CDH1",9.57713407727e-57,0.65250836371913,0.366,0.106,1.57850323861564e-52,"13","CDH1"
"SLC7A11",3.77987788306226e-56,0.607654905161987,0.271,0.064,6.22999472686321e-52,"13","SLC7A11"
"TNFRSF182",1.06411425831184e-53,0.450881908979415,0.274,0.065,1.75387312054957e-49,"13","TNFRSF18"
"MFHAS14",1.67381395204068e-52,0.79637445858478,0.628,0.28,2.75878015575345e-48,"13","MFHAS1"
"ARHGAP151",1.77850868528255e-52,0.552321899886708,1,0.997,2.9313380150827e-48,"13","ARHGAP15"
"RRBP13",2.8144557129787e-52,0.58326285074337,0.425,0.141,4.6387859061315e-48,"13","RRBP1"
"ADAM192",7.85467746834552e-52,0.740254274172181,0.682,0.32,1.29460794033271e-47,"13","ADAM19"
"EPAS12",1.63447826048187e-51,0.632034170109192,0.338,0.098,2.69394706892623e-47,"13","EPAS1"
"GAB33",4.21390828941642e-51,0.770179213304303,0.707,0.367,6.94536364261614e-47,"13","GAB3"
"IL4R",5.85594648460602e-49,0.693122821896892,0.542,0.229,9.65177099592765e-45,"13","IL4R"
"N4BP21",1.83072687285766e-46,0.869832518082504,0.899,0.693,3.017404031844e-42,"13","N4BP2"
"CCDC1491",1.52866143104967e-45,0.617112239661285,0.439,0.162,2.51953977065607e-41,"13","CCDC149"
"SLC29A1",8.41793539260471e-43,0.392948144678169,0.26,0.07,1.38744411140911e-38,"13","SLC29A1"
"SMAD31",1.59513763484062e-42,0.796668500187207,0.623,0.328,2.62910584974431e-38,"13","SMAD3"
"RAP1GAP27",4.94277477190404e-42,0.690479760389573,0.768,0.416,8.14668137905224e-38,"13","RAP1GAP2"
"AKAP133",5.66191892004643e-42,0.706125649125117,0.961,0.846,9.33197476402052e-38,"13","AKAP13"
"PLVAP4",1.34915553972619e-41,0.660976612616584,0.765,0.437,2.2236781605767e-37,"13","PLVAP"
"AOPEP1",1.78821889710591e-41,0.845005629319266,0.704,0.416,2.94734238620996e-37,"13","AOPEP"
"MBNL11",2.35715172242336e-41,0.50391004601021,1,0.993,3.88505746889818e-37,"13","MBNL1"
"PKP41",3.13234834944167e-41,0.727931069247516,0.542,0.248,5.16273654954976e-37,"13","PKP4"
"INPP5D5",3.55190957643383e-41,0.683640820985626,0.902,0.683,5.85425736387825e-37,"13","INPP5D"
"ETV64",1.89407544802194e-40,0.82711496670556,0.785,0.512,3.12181515342975e-36,"13","ETV6"
"CCND23",4.34787783575842e-40,0.730516706215647,0.763,0.471,7.16617224889702e-36,"13","CCND2"
"FAM184A",7.41946021692864e-39,0.529904061510866,0.268,0.08,1.22287543295418e-34,"13","FAM184A"
"ST6GAL11",8.05465082925809e-39,0.746825177970523,0.458,0.197,1.32756754967832e-34,"13","ST6GAL1"
"XYLT12",1.19294496380214e-38,0.742357633417746,0.746,0.457,1.96621188933869e-34,"13","XYLT1"
"NEDD44",1.19477610960427e-38,0.749892677868901,0.637,0.329,1.96922998384976e-34,"13","NEDD4"
"RB12",1.95860890104911e-38,0.612693532028904,0.922,0.774,3.22817919070915e-34,"13","RB1"
"FLI15",3.36050123194495e-38,0.679460234554667,0.832,0.549,5.53877813049167e-34,"13","FLI1"
"ATP11B1",3.52703650545145e-38,0.823596860923951,0.818,0.593,5.81326156828508e-34,"13","ATP11B"
"DLGAP22",7.91689502034073e-38,1.15483336737038,0.439,0.204,1.30486263725256e-33,"13","DLGAP2"
"FYN3",2.09150269129235e-37,0.62891676902425,0.961,0.867,3.44721473578806e-33,"13","FYN"
"RUNX11",3.28379299160432e-37,0.712563328175185,0.969,0.901,5.41234760876223e-33,"13","RUNX1"
"RAB27A4",7.8598272288633e-37,0.660774406930358,0.785,0.529,1.29545672386125e-32,"13","RAB27A"
"AKT32",2.03456550996525e-36,0.743915683140246,0.911,0.769,3.35337087352473e-32,"13","AKT3"
"GALNT173",8.13258177114954e-35,0.743462048853961,0.855,0.634,1.34041212752087e-30,"13","GALNT17"
"AGPAT41",8.3678582217953e-35,0.576368419345378,0.606,0.315,1.3791903921163e-30,"13","AGPAT4"
"TBC1D121",3.07386374332702e-34,0.6761867330791,0.55,0.277,5.06634222175159e-30,"13","TBC1D12"
"IQSEC11",3.05038161305256e-33,0.664434537077516,0.824,0.618,5.02763897463323e-29,"13","IQSEC1"
"PHACTR24",1.22234075969672e-32,0.609114610012162,0.964,0.82,2.01466204013213e-28,"13","PHACTR2"
"LCP23",5.18445626236184e-32,0.672423434024716,0.774,0.54,8.54502081162479e-28,"13","LCP2"
"LGALS34",6.71848374709011e-32,0.255700291884075,0.696,0.327,1.10734049119539e-27,"13","LGALS3"
"S100A86",6.87547344986512e-32,0.497899301054705,0.989,0.758,1.13321553400677e-27,"13","S100A8"
"CD445",1.18643476128858e-31,0.593757671618591,0.916,0.758,1.95548177355584e-27,"13","CD44"
"ITM2B2",1.15544394671365e-30,0.566590241784935,0.662,0.405,1.90440271297343e-26,"13","ITM2B"
"ERN11",1.19367402551329e-30,0.605215078010448,0.62,0.361,1.967413528851e-26,"13","ERN1"
"MCC3",2.92541864640678e-30,0.676725635218123,0.539,0.282,4.82167501300766e-26,"13","MCC"
"MAN1A2",6.48086939552907e-30,0.653014327607746,0.883,0.713,1.0681768937711e-25,"13","MAN1A2"
"LGALS14",3.59651241890883e-29,0.484800127768535,0.908,0.653,5.92777176884553e-25,"13","LGALS1"
"CDC14B1",3.89684775946278e-29,0.534367878908659,0.43,0.2,6.42278447714655e-25,"13","CDC14B"
"HACE11",7.32000029893252e-29,0.682595207365657,0.648,0.396,1.20648244927006e-24,"13","HACE1"
"PRKX2",9.79932063180067e-29,0.621965879238588,0.48,0.239,1.61512402653339e-24,"13","PRKX"
"ID3",1.01973419084027e-28,0.394021952022649,0.265,0.092,1.68072589334293e-24,"13","ID3"
"SORL12",1.4810575470591e-28,0.603537073996296,0.813,0.616,2.4410790490628e-24,"13","SORL1"
"SLC9A96",3.55383710239926e-28,0.444318644454244,0.997,0.909,5.85743431217447e-24,"13","SLC9A9"
"PDCD42",6.80092334631871e-28,0.496753530772515,0.958,0.851,1.12092818594025e-23,"13","PDCD4"
"HIPK25",1.0006549713618e-27,0.65701972553845,0.684,0.441,1.64927952379851e-23,"13","HIPK2"
"ABHD151",1.08772580693187e-27,0.427463057502994,0.352,0.147,1.79278967498511e-23,"13","ABHD15"
"DENND4C1",1.41206697728568e-27,0.602426000723549,0.659,0.416,2.32736879196226e-23,"13","DENND4C"
"SLCO3A12",2.60422965677221e-27,0.755054542658708,0.693,0.461,4.29229132029195e-23,"13","SLCO3A1"
"MAP2K11",4.51045218755476e-27,0.628193407931434,0.581,0.328,7.43412729552775e-23,"13","MAP2K1"
"SND12",7.81421707974114e-27,0.590266380520948,0.796,0.608,1.28793925908293e-22,"13","SND1"
"SAMD4A2",1.79400039068765e-26,0.692101464231754,0.497,0.262,2.95687144393138e-22,"13","SAMD4A"
"GRAMD1B1",2.46326260616581e-26,0.617757945501847,0.592,0.343,4.05994942748249e-22,"13","GRAMD1B"
"DYRK32",2.75284187704816e-26,0.603142040543518,0.67,0.411,4.53723398175078e-22,"13","DYRK3"
"KCNAB1",2.959529697999e-26,0.652417577504357,0.254,0.095,4.87789684824195e-22,"13","KCNAB1"
"GALNT102",5.28944914787981e-26,0.535878376460535,0.665,0.413,8.7180700855355e-22,"13","GALNT10"
"MPP71",7.98886803084101e-26,0.615688480829342,0.486,0.253,1.31672522884322e-21,"13","MPP7"
"TCEA34",1.07015228119758e-25,0.475294241745455,0.453,0.22,1.76382498986985e-21,"13","TCEA3"
"FAM13A1",1.79227732053458e-25,0.641869025726954,0.522,0.299,2.95403147970509e-21,"13","FAM13A"
"S100A25",1.86954162246757e-25,0.357106269685259,0.374,0.16,3.08137850215105e-21,"13","S100A2"
"ASF1A1",2.80094610501655e-25,0.570183281595097,0.469,0.246,4.61651937028829e-21,"13","ASF1A"
"ARHGAP422",2.85767214584325e-25,0.580474836503124,0.698,0.449,4.71001523077884e-21,"13","ARHGAP42"
"FNBP14",3.20102314347714e-25,0.515844510430658,0.93,0.81,5.27592634507901e-21,"13","FNBP1"
"EML44",4.03534864630252e-25,0.574094579122597,0.863,0.683,6.65106163883582e-21,"13","EML4"
"IVNS1ABP",5.06629572896915e-25,0.448464493568113,0.458,0.23,8.35026862048696e-21,"13","IVNS1ABP"
"ITK1",5.25840676060265e-25,0.520870667087635,0.913,0.803,8.66690602282528e-21,"13","ITK"
"BBX2",1.65617335820189e-24,0.43026625828549,0.975,0.893,2.72970492898836e-20,"13","BBX"
"WWOX3",2.23144658466397e-24,0.630853187553639,0.874,0.727,3.67787026084316e-20,"13","WWOX"
"FBXL22",7.95750993196717e-24,0.619156460638906,0.5,0.279,1.31155678698683e-19,"13","FBXL2"
"PAG12",1.95023565334487e-23,0.612826130178843,0.816,0.674,3.21437840384301e-19,"13","PAG1"
"CYFIP21",3.89741850129615e-23,0.49215172850706,0.913,0.791,6.42372517383631e-19,"13","CYFIP2"
"PGM2",4.01066134654306e-23,0.3133395627604,0.263,0.101,6.61037203137227e-19,"13","PGM2"
"TEX2",4.83935400310172e-23,0.52755817403034,0.388,0.19,7.97622326791225e-19,"13","TEX2"
"F111",5.00076132902488e-23,0.518733931690893,0.55,0.322,8.2422548224988e-19,"13","F11"
"HSP90B1",5.12267747723294e-23,0.441667952076175,0.908,0.797,8.44319701797534e-19,"13","HSP90B1"
"CDC42SE21",6.09132887343278e-23,0.527417608053392,0.883,0.712,1.00397282491919e-18,"13","CDC42SE2"
"CHST117",8.04483230975162e-23,0.496633501885909,0.682,0.423,1.32594926129326e-18,"13","CHST11"
"CAMK1D2",8.7332866198575e-23,0.501018108566831,0.894,0.762,1.43942030068491e-18,"13","CAMK1D"
"NCOR14",1.13534684002813e-22,0.431838015800927,0.927,0.8,1.87127866173437e-18,"13","NCOR1"
"RASSF23",1.26308589770759e-22,0.508539249257997,0.517,0.297,2.08181817660165e-18,"13","RASSF2"
"CCDC32",1.26726460744325e-22,0.621702782009359,0.313,0.134,2.08870552598797e-18,"13","CCDC3"
"ERC1",1.46592335573307e-22,0.670743623599335,0.768,0.57,2.41613487491925e-18,"13","ERC1"
"MCUB1",2.83982598906927e-22,0.523821759361355,0.754,0.53,4.68060119518396e-18,"13","MCUB"
"SFMBT22",6.25832648659814e-22,0.601451535281697,0.743,0.523,1.03149737152111e-17,"13","SFMBT2"
"CAMKK22",6.91249806620414e-22,0.441401558649698,0.447,0.235,1.13931793127177e-17,"13","CAMKK2"
"ITGA22",8.28379324411591e-22,0.301772543376658,0.26,0.1,1.36533480249518e-17,"13","ITGA2"
"RUFY31",1.16542890034418e-21,0.457802588041936,0.858,0.686,1.92085991354727e-17,"13","RUFY3"
"PRKN3",1.64929511353131e-21,0.81140341883194,0.436,0.243,2.71836820612231e-17,"13","PRKN"
"ZMIZ1",2.09612363377209e-21,0.386050966557799,0.324,0.148,3.45483097318316e-17,"13","ZMIZ1"
"TMEM652",2.16910689066044e-21,0.55728222447063,0.556,0.336,3.57512197718654e-17,"13","TMEM65"
"ARID5B4",2.90748782815596e-21,0.428462648016771,0.634,0.381,4.79212143836666e-17,"13","ARID5B"
"ATM2",2.93088683079105e-21,0.579429455370561,0.564,0.359,4.8306876745098e-17,"13","ATM"
"SIK33",3.01339504122689e-21,0.505428574859459,0.802,0.582,4.96667770695017e-17,"13","SIK3"
"IL2RB5",3.08411993163815e-21,0.378845004008665,0.433,0.215,5.083246471326e-17,"13","IL2RB"
"IQGAP24",3.19508040325808e-21,0.50006757984423,0.911,0.79,5.26613152064998e-17,"13","IQGAP2"
"MPP51",8.28699542729479e-21,0.47300672115534,0.391,0.199,1.36586258632673e-16,"13","MPP5"
"THEMIS2",9.24584251917281e-21,0.513289384184316,0.863,0.694,1.52389976401006e-16,"13","THEMIS"
