"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FAM13A",2.57576984394272e-226,0.449072126286006,0.311,0.161,4.24538385678639e-222,"CD4 T cell","FAM13A"
"LSM6",2.87115926594176e-225,0.322773972239488,0.679,0.512,4.73224470212522e-221,"CD4 T cell","LSM6"
"ATXN10",5.86737799249011e-224,0.381608887481167,0.383,0.224,9.67061240722219e-220,"CD4 T cell","ATXN10"
"CAPN7",8.30380013309256e-224,0.440364594855027,0.403,0.244,1.36863233793632e-219,"CD4 T cell","CAPN7"
"APOL5",9.99748604046428e-224,0.327073191704893,0.262,0.125,1.64778564918932e-219,"CD4 T cell","APOL5"
"TAPBPL",2.99946121297964e-223,0.278557432133558,0.282,0.132,4.94371197123304e-219,"CD4 T cell","TAPBPL"
"CCT2",3.72151164464296e-223,0.363563078919625,0.498,0.337,6.13379549270052e-219,"CD4 T cell","CCT2"
"NOC3L",5.59732381715636e-222,0.333103317000632,0.48,0.302,9.22550911543712e-218,"CD4 T cell","NOC3L"
"TLK1",1.07672622208357e-221,0.295842486483411,0.843,0.684,1.77466015923814e-217,"CD4 T cell","TLK1"
"ELF2",2.89882223212911e-220,0.332545878018473,0.72,0.558,4.7778388029952e-216,"CD4 T cell","ELF2"
"PUM1",6.30961589813818e-220,0.346839146432284,0.688,0.53,1.03995089233113e-215,"CD4 T cell","PUM1"
"ZNF292",2.04569256946694e-219,0.323276819867213,0.711,0.541,3.37171049299541e-215,"CD4 T cell","ZNF292"
"CRLF3",2.51812367169237e-219,0.278702975113805,0.808,0.653,4.15037143568336e-215,"CD4 T cell","CRLF3"
"JADE2",5.40449383501381e-217,0.278683242650283,0.374,0.202,8.90768673886977e-213,"CD4 T cell","JADE2"
"ST13",6.14304395531188e-216,0.33848360969105,0.754,0.587,1.0124965047145e-211,"CD4 T cell","ST13"
"NR3C2",6.82771996750089e-216,0.345360928260078,0.481,0.297,1.1253448050435e-211,"CD4 T cell","NR3C2"
"SYTL3",4.86798507960899e-214,0.345971223396166,0.457,0.269,8.02341300821153e-210,"CD4 T cell","SYTL3"
"FNIP2",3.85316737081891e-213,0.350020284705966,0.417,0.255,6.35079046058373e-209,"CD4 T cell","FNIP2"
"PDCD5",4.94814303763142e-213,0.336286088513854,0.549,0.378,8.15552935462411e-209,"CD4 T cell","PDCD5"
"ZFYVE9",6.09561042399393e-211,0.307198014011432,0.669,0.496,1.00467851008268e-206,"CD4 T cell","ZFYVE9"
"DDX24",1.00511557579195e-210,0.318537827250036,0.652,0.482,1.65663149202029e-206,"CD4 T cell","DDX24"
"CDC14A",5.06408832602837e-210,0.255861288154282,0.616,0.43,8.34663037895996e-206,"CD4 T cell","CDC14A"
"SRSF7",9.32417961721438e-210,0.318425677964686,0.559,0.384,1.53681128450927e-205,"CD4 T cell","SRSF7"
"MRPS26",1.55362190021884e-209,0.330708683748398,0.401,0.242,2.56067961594069e-205,"CD4 T cell","MRPS26"
"IL6ST",2.71734500643403e-209,0.35764508945189,0.282,0.147,4.47872803960456e-205,"CD4 T cell","IL6ST"
"SLC4A7",9.63745040739874e-209,0.317542687110722,0.694,0.514,1.58844457614746e-204,"CD4 T cell","SLC4A7"
"METTL8",1.02086422508485e-208,0.357040407116377,0.462,0.29,1.68258841578486e-204,"CD4 T cell","METTL8"
"NME1",2.91030400960411e-206,0.283504111634127,0.384,0.213,4.79676306862949e-202,"CD4 T cell","NME1"
"CERS6",5.49115923535804e-206,0.311542844449203,0.348,0.186,9.05052865171713e-202,"CD4 T cell","CERS6"
"RGS10",7.4658864790905e-206,0.639826076438467,0.413,0.274,1.2305274094837e-201,"CD4 T cell","RGS10"
"TNRC6A",2.20853035600986e-204,0.314199586579001,0.697,0.531,3.64009973277545e-200,"CD4 T cell","TNRC6A"
"APOL6",4.67471182306826e-204,0.30501645651845,0.325,0.176,7.7048600267811e-200,"CD4 T cell","APOL6"
"TRA2B",8.24425733488555e-204,0.315237042938673,0.794,0.644,1.35881849393584e-199,"CD4 T cell","TRA2B"
"PSMB9",2.0782968981885e-203,0.288940605593079,0.897,0.751,3.42544894759428e-199,"CD4 T cell","PSMB9"
"TBK1",3.67560379590025e-203,0.330762112966284,0.386,0.235,6.05813017640279e-199,"CD4 T cell","TBK1"
"PDE4B",1.43833634326422e-202,0.422900732515904,0.701,0.549,2.37066596096809e-198,"CD4 T cell","PDE4B"
"DNAJC1",5.78432772876542e-202,0.308737075244073,0.601,0.415,9.53372896255117e-198,"CD4 T cell","DNAJC1"
"CD44",4.10426396472779e-201,0.294331381638869,0.764,0.575,6.76464786666434e-197,"CD4 T cell","CD44"
"ATAD2",9.35188355734567e-201,0.373421003043396,0.331,0.185,1.54137744792171e-196,"CD4 T cell","ATAD2"
"AHI1",1.93956346579906e-198,0.312174689333903,0.574,0.393,3.19678850433001e-194,"CD4 T cell","AHI1"
"IQGAP2",2.37903443252904e-196,0.309891498525695,0.785,0.613,3.92112455169437e-192,"CD4 T cell","IQGAP2"
"RUNX1",2.13878934440927e-195,0.306545270283511,0.917,0.737,3.52515259745536e-191,"CD4 T cell","RUNX1"
"UEVLD",8.0864392405746e-194,0.328486566054137,0.344,0.194,1.33280691563151e-189,"CD4 T cell","UEVLD"
"LMNA",1.23740913193712e-193,0.321220383551277,0.355,0.205,2.03949773125876e-189,"CD4 T cell","LMNA"
"NLRC5",1.54302006975105e-191,0.298435658906719,0.38,0.226,2.54320567896368e-187,"CD4 T cell","NLRC5"
"UBE3D",4.94922825010186e-191,0.388442649071986,0.369,0.219,8.15731800181788e-187,"CD4 T cell","UBE3D"
"THY1",5.88637849556528e-191,0.278563869728672,0.409,0.245,9.7019290363907e-187,"CD4 T cell","THY1"
"IARS1",1.26638418733163e-189,0.352511130734978,0.39,0.239,2.08725441755999e-185,"CD4 T cell","IARS1"
"PCGF5",1.72431522106527e-188,0.295758219038357,0.501,0.331,2.84201634735978e-184,"CD4 T cell","PCGF5"
"FBXL2",1.98053730149433e-188,0.319862764610383,0.299,0.153,3.26432158032296e-184,"CD4 T cell","FBXL2"
"ZBTB38",2.85613232463948e-187,0.321185120355052,0.471,0.31,4.70747729747079e-183,"CD4 T cell","ZBTB38"
"SLC44A2",8.42064748355589e-187,0.267855603427876,0.419,0.25,1.38789111823968e-182,"CD4 T cell","SLC44A2"
"MCFD2",1.31503245166163e-186,0.331872376710153,0.38,0.241,2.1674364868287e-182,"CD4 T cell","MCFD2"
"TUBGCP5",2.12636665825073e-186,0.35782024216811,0.511,0.357,3.50467752612886e-182,"CD4 T cell","TUBGCP5"
"DGKZ",3.64598254240219e-186,0.269236365389445,0.398,0.242,6.00930842638728e-182,"CD4 T cell","DGKZ"
"HNRNPR",4.07118977849092e-185,0.313439009639699,0.579,0.418,6.71013499290873e-181,"CD4 T cell","HNRNPR"
"TFAM",5.27739611391322e-185,0.289366834391266,0.352,0.201,8.69820427495177e-181,"CD4 T cell","TFAM"
"TPT1",1.06873685949746e-183,0.255319501189953,0.998,0.96,1.76149209182372e-179,"CD4 T cell","TPT1"
"USP48",3.20207573414062e-183,0.293288897240858,0.569,0.416,5.27766122501057e-179,"CD4 T cell","USP48"
"MRPL1",6.28082221763864e-183,0.303093575562303,0.644,0.481,1.0352051179112e-178,"CD4 T cell","MRPL1"
"OXR1",1.49510326582359e-182,0.295173356578885,0.519,0.349,2.46422920273045e-178,"CD4 T cell","OXR1"
"KRTCAP2",2.14001946413952e-181,0.265816353688619,0.864,0.701,3.52718008079476e-177,"CD4 T cell","KRTCAP2"
"EIF5B",9.97800579035037e-180,0.321191884268595,0.667,0.514,1.64457491436555e-175,"CD4 T cell","EIF5B"
"MTHFD1L",1.54562901231607e-179,0.269073560258593,0.283,0.143,2.54750573809935e-175,"CD4 T cell","MTHFD1L"
"UQCC3",1.96003415290407e-179,0.311071612890912,0.262,0.14,3.23052829081649e-175,"CD4 T cell","UQCC3"
"AKAP11",6.30805688805464e-179,0.312993430602206,0.308,0.172,1.03969393628917e-174,"CD4 T cell","AKAP11"
"ATM",8.1496469869979e-179,0.360729957238347,0.382,0.237,1.34322481639699e-174,"CD4 T cell","ATM"
"MIB2",7.49665303157425e-178,0.292357194705692,0.372,0.225,1.23559835266407e-173,"CD4 T cell","MIB2"
"BPTF",9.67760910309584e-178,0.27233265246041,0.825,0.685,1.59506353237226e-173,"CD4 T cell","BPTF"
"TLE4",1.71624234738444e-177,0.342583985724177,0.536,0.38,2.82871063695903e-173,"CD4 T cell","TLE4"
"OGA",3.34328820414893e-177,0.258875875773384,0.762,0.614,5.51040761807827e-173,"CD4 T cell","OGA"
"RALGPS1",7.95865581786404e-177,0.26594208344992,0.291,0.149,1.31174565190035e-172,"CD4 T cell","RALGPS1"
"CEP192",9.18641543439696e-177,0.326710881560759,0.551,0.401,1.51410499189731e-172,"CD4 T cell","CEP192"
"ZNF783",1.38639840339943e-175,0.281636134832482,0.391,0.238,2.28506184848294e-171,"CD4 T cell","ZNF783"
"OXCT1",9.86168965817774e-175,0.275396494417705,0.567,0.403,1.62540368946085e-170,"CD4 T cell","OXCT1"
"HNRNPA3",6.92646943980262e-174,0.282471673067615,0.67,0.516,1.14162069306827e-169,"CD4 T cell","HNRNPA3"
"CUL5",3.52707845312038e-173,0.299234149491935,0.589,0.436,5.81333070643301e-169,"CD4 T cell","CUL5"
"C15H16orf87",1.15204460387499e-169,0.320920259176503,0.407,0.265,1.89879991610676e-165,"CD4 T cell","C15H16orf87"
"NIFK",1.63099775491514e-169,0.293719749551727,0.611,0.464,2.68821049965114e-165,"CD4 T cell","NIFK"
"PTPN4",1.70554991118281e-168,0.32439799012114,0.358,0.209,2.81108736361151e-164,"CD4 T cell","PTPN4"
"ERH",1.93482624621288e-168,0.257270611986845,0.648,0.491,3.18898061900807e-164,"CD4 T cell","ERH"
"MIB1",2.10304357289383e-168,0.360123825315085,0.411,0.269,3.46623641684362e-164,"CD4 T cell","MIB1"
"FNBP1",6.63990736130641e-168,0.355026668633644,0.817,0.689,1.09438953129052e-163,"CD4 T cell","FNBP1"
"KAT2B",2.09815471866039e-167,0.321201270632074,0.4,0.258,3.45817860729605e-163,"CD4 T cell","KAT2B"
"BCAP31",2.99893305969966e-167,0.289773735777275,0.536,0.395,4.94284146899697e-163,"CD4 T cell","BCAP31"
"EIF3G",6.14508417580052e-167,0.293978498838044,0.81,0.645,1.01283277385544e-162,"CD4 T cell","EIF3G"
"SHMT1",8.00941989211711e-167,0.26477689485291,0.337,0.192,1.32011258661874e-162,"CD4 T cell","SHMT1"
"MDP1",2.81283878642864e-166,0.28456585787832,0.466,0.323,4.63612088779169e-162,"CD4 T cell","MDP1"
"SETX",1.6169414321422e-165,0.289854312995116,0.582,0.428,2.66504286845677e-161,"CD4 T cell","SETX"
"CRBN",4.21528244088853e-165,0.266647456584844,0.486,0.335,6.94762851907248e-161,"CD4 T cell","CRBN"
"EXOC6B",3.38942725791534e-164,0.33625782407385,0.717,0.562,5.58645400649606e-160,"CD4 T cell","EXOC6B"
"VWA8",3.49861295870377e-164,0.314657429801024,0.575,0.422,5.76641387853555e-160,"CD4 T cell","VWA8"
"NFATC2",9.66088156861198e-163,0.279398322549525,0.521,0.353,1.59230650013863e-158,"CD4 T cell","NFATC2"
"NTAQ1",5.19400404256633e-162,0.316928640030941,0.373,0.235,8.56075746295782e-158,"CD4 T cell","NTAQ1"
"USP21",1.01424395365306e-161,0.282882711338632,0.717,0.557,1.67167688441097e-157,"CD4 T cell","USP21"
"RDH11",2.23917002714806e-161,0.28036581803468,0.582,0.444,3.69060003874544e-157,"CD4 T cell","RDH11"
"S100A11",5.24787950559629e-161,0.28823377268833,0.911,0.783,8.64955500112381e-157,"CD4 T cell","S100A11"
"HNRNPDL",3.27769929140596e-160,0.299883431920638,0.622,0.483,5.4023039720953e-156,"CD4 T cell","HNRNPDL"
"COG3",3.50177700543226e-159,0.317745120070595,0.437,0.303,5.77162886035346e-155,"CD4 T cell","COG3"
"ARL4C",1.18773117039511e-158,0.375485428678829,0.433,0.286,1.95761851504522e-154,"CD4 T cell","ARL4C"
"PDS5A",2.44884976681568e-158,0.271658992524859,0.701,0.555,4.0361941856656e-154,"CD4 T cell","PDS5A"
"MDN1",1.44323995454714e-154,0.303376766589356,0.3,0.175,2.37874809308459e-150,"CD4 T cell","MDN1"
"PSME2",1.49684801324787e-152,0.311053561918274,0.598,0.454,2.46710489543515e-148,"CD4 T cell","PSME2"
"PRIM2",1.04388518454202e-151,0.272462681268103,0.53,0.365,1.72053156116216e-147,"CD4 T cell","PRIM2"
"FGFR1OP2",3.35322367012794e-151,0.265372222387645,0.452,0.309,5.52678325310487e-147,"CD4 T cell","FGFR1OP2"
"CWF19L2",9.06706219039121e-151,0.255521292911252,0.596,0.443,1.49443319022028e-146,"CD4 T cell","CWF19L2"
"CWC27",9.6922934931294e-151,0.305364216789816,0.513,0.367,1.59748381353759e-146,"CD4 T cell","CWC27"
"AIG1",1.57103445272344e-150,0.311211673217311,0.431,0.289,2.58937898497878e-146,"CD4 T cell","AIG1"
"SCMH1",5.22863734543465e-150,0.311305510216869,0.394,0.253,8.61784007274539e-146,"CD4 T cell","SCMH1"
"TSEN15",9.19337163952792e-150,0.278685456970727,0.365,0.229,1.51525151362699e-145,"CD4 T cell","TSEN15"
"CNTRL",9.73323705844488e-149,0.256667371467889,0.679,0.532,1.60423213197289e-144,"CD4 T cell","CNTRL"
"NAA35",2.98121654363969e-148,0.285564136904412,0.444,0.302,4.91364110722694e-144,"CD4 T cell","NAA35"
"ALPK2",5.75386786776108e-148,0.26558379796258,0.294,0.162,9.48352501964381e-144,"CD4 T cell","ALPK2"
"SMIM4",7.50792600029867e-147,0.307978372176306,0.432,0.304,1.23745636336923e-142,"CD4 T cell","SMIM4"
"PQBP1",1.54133902546152e-146,0.288569962344903,0.432,0.303,2.54043498176568e-142,"CD4 T cell","PQBP1"
"SNRPD1",3.56561375931509e-146,0.274385028696479,0.647,0.502,5.87684459810313e-142,"CD4 T cell","SNRPD1"
"UQCR10",1.04258912462765e-145,0.267818672145516,0.568,0.432,1.71839539521129e-141,"CD4 T cell","UQCR10"
"CCT3",5.30427700775274e-145,0.279087388330789,0.487,0.356,8.74250936417806e-141,"CD4 T cell","CCT3"
"KLHL7",2.4152709254248e-144,0.292207125498704,0.533,0.401,3.98084953928516e-140,"CD4 T cell","KLHL7"
"CDC5L",3.67083040128988e-144,0.281181151243718,0.546,0.414,6.05026266740598e-140,"CD4 T cell","CDC5L"
"MICOS13",2.1612291470702e-143,0.285328407817398,0.469,0.339,3.5621378802011e-139,"CD4 T cell","MICOS13"
"SLC41A2",2.64286081244716e-143,0.276654683321011,0.428,0.276,4.35596319107541e-139,"CD4 T cell","SLC41A2"
"SNX9",5.06107122839564e-143,0.5222605957778,0.296,0.188,8.3416575986417e-139,"CD4 T cell","SNX9"
"CMSS1",1.83208702608284e-142,0.293018457961744,0.323,0.19,3.01964583638974e-138,"CD4 T cell","CMSS1"
"PNN",3.88877759334535e-142,0.280995145299406,0.606,0.474,6.4094832293518e-138,"CD4 T cell","PNN"
"ABCE1",9.76945248366813e-141,0.297500137811394,0.38,0.254,1.61020115835818e-136,"CD4 T cell","ABCE1"
"METAP2",1.97261498201704e-140,0.290548341775672,0.517,0.385,3.25126401336048e-136,"CD4 T cell","METAP2"
"PA2G4",3.02900959002058e-140,0.287138974284223,0.534,0.404,4.99241360627192e-136,"CD4 T cell","PA2G4"
"MTR",5.93985246559968e-140,0.287447721830149,0.394,0.263,9.79006483380139e-136,"CD4 T cell","MTR"
"TRIO",2.08093078284387e-139,0.338653312339957,0.538,0.409,3.42979011628327e-135,"CD4 T cell","TRIO"
"SREK1IP1",3.36789938085e-139,0.280460476428709,0.504,0.374,5.55097175951697e-135,"CD4 T cell","SREK1IP1"
"LNPEP",4.46750477600302e-139,0.329993609032416,0.545,0.415,7.36334137180818e-135,"CD4 T cell","LNPEP"
"SLC2A4RG",5.64346449154533e-139,0.26178917505828,0.367,0.24,9.30155817496501e-135,"CD4 T cell","SLC2A4RG"
"ERC1",1.13581647868832e-138,0.29787212951351,0.583,0.433,1.87205272017409e-134,"CD4 T cell","ERC1"
"STT3B",1.07548828789582e-137,0.281230291216835,0.444,0.316,1.7726197961099e-133,"CD4 T cell","STT3B"
"CCT6A",7.18020027264406e-137,0.263356845734878,0.542,0.41,1.18344060893719e-132,"CD4 T cell","CCT6A"
"ADK",9.37611629654039e-137,0.373887812661842,0.566,0.428,1.54537148799579e-132,"CD4 T cell","ADK"
"POLE3",7.8772612639982e-136,0.265640811279432,0.373,0.248,1.29833020153218e-131,"CD4 T cell","POLE3"
"PWP1",2.24319912306047e-135,0.293322489349452,0.425,0.296,3.69724079462827e-131,"CD4 T cell","PWP1"
"HECA",3.52438347044194e-135,0.256254467874787,0.284,0.169,5.8088888359824e-131,"CD4 T cell","HECA"
"TOMM7",4.96425325019261e-135,0.269251659466411,0.407,0.284,8.18208220696747e-131,"CD4 T cell","TOMM7"
"SMYD3",1.65891561163741e-132,0.268989818630368,0.486,0.336,2.73422471110077e-128,"CD4 T cell","SMYD3"
"CRY1",5.28267523651039e-131,0.274858996246561,0.402,0.268,8.70690532481642e-127,"CD4 T cell","CRY1"
"POLR2H",3.16632061667425e-130,0.270739689744422,0.384,0.266,5.2187296404025e-126,"CD4 T cell","POLR2H"
"GNPDA2",5.62846706658588e-130,0.278317529789011,0.387,0.267,9.27683941914685e-126,"CD4 T cell","GNPDA2"
"RNF7",2.0661307684182e-128,0.25015471987079,0.446,0.322,3.40539673250688e-124,"CD4 T cell","RNF7"
"MRPL19",5.15743145202881e-128,0.260500554849439,0.433,0.308,8.50047851923389e-124,"CD4 T cell","MRPL19"
"TUSC3",2.62925867075604e-127,0.282824049095347,0.54,0.399,4.33354414114011e-123,"CD4 T cell","TUSC3"
"OLA1",3.03783427483087e-127,0.279832798813091,0.436,0.307,5.00695845177624e-123,"CD4 T cell","OLA1"
"ZRANB3",4.01568575846758e-127,0.279423276494789,0.475,0.338,6.61865326710626e-123,"CD4 T cell","ZRANB3"
"MPHOSPH10",4.49906420189624e-127,0.271392646221388,0.262,0.156,7.41535761756538e-123,"CD4 T cell","MPHOSPH10"
"GPX1",1.53871108820289e-125,0.270244954250401,0.882,0.697,2.536103615576e-121,"CD4 T cell","GPX1"
"MRTFA",9.97994955625585e-125,0.269245272770331,0.519,0.385,1.64489528586209e-120,"CD4 T cell","MRTFA"
"SESN1",8.54642386527476e-124,0.267809974491127,0.581,0.443,1.40862158147459e-119,"CD4 T cell","SESN1"
"ACAT1",2.69351188570906e-123,0.253669919921401,0.349,0.232,4.43944629002567e-119,"CD4 T cell","ACAT1"
"NNT",6.76970208131877e-123,0.282191735357952,0.428,0.309,1.11578229704296e-118,"CD4 T cell","NNT"
"NGDN",8.06767183791538e-120,0.250181984814324,0.333,0.221,1.32971367232521e-115,"CD4 T cell","NGDN"
"ESYT2",2.0385911839002e-119,0.260392971133976,0.577,0.451,3.36000598930431e-115,"CD4 T cell","ESYT2"
"EIF2B3",8.08418444127578e-118,0.272106330478782,0.383,0.261,1.33243527961107e-113,"CD4 T cell","EIF2B3"
"CEP63",5.1370704600747e-114,0.268653552882382,0.267,0.165,8.46691953229511e-110,"CD4 T cell","CEP63"
"APEX1",5.45683656111127e-114,0.256709880630018,0.328,0.219,8.9939580200236e-110,"CD4 T cell","APEX1"
"PPP1R14B",8.30262529917894e-114,0.253901308176869,0.345,0.237,1.36843870181067e-109,"CD4 T cell","PPP1R14B"
"VPS54",1.60478902769929e-107,0.295325001879565,0.48,0.371,2.64501327545397e-103,"CD4 T cell","VPS54"
"REX1BD",1.48040944751903e-104,0.266303525923304,0.352,0.253,2.44001085140087e-100,"CD4 T cell","REX1BD"
"THADA",1.24662827912039e-103,0.281689398044736,0.583,0.471,2.05469272964623e-99,"CD4 T cell","THADA"
"HMGN3",5.27299391486317e-102,0.266214316931262,0.475,0.369,8.69094857047748e-98,"CD4 T cell","HMGN3"
"UBN2",3.10819881491682e-99,0.254899206062676,0.351,0.246,5.1229332867459e-95,"CD4 T cell","UBN2"
"PCCA",5.10795515905646e-94,0.322344611526417,0.554,0.444,8.41893169315685e-90,"CD4 T cell","PCCA"
"KIF16B",1.01604502771596e-88,0.296528643501338,0.343,0.246,1.67464541468145e-84,"CD4 T cell","KIF16B"
"CABCOCO1",1.66083783454444e-88,0.25013170549279,0.447,0.347,2.73739291889614e-84,"CD4 T cell","CABCOCO1"
"DLA88",1.81034109066917e-78,0.278636075777895,0.957,0.862,2.98380418564093e-74,"CD4 T cell","DLA88"
"SNRNP48",2.8735611030236e-74,0.286309671303199,0.331,0.247,4.7362034100035e-70,"CD4 T cell","SNRNP48"
"S100A5",1.20054311683858e-05,0.394061332165663,0.479,0.469,0.197873516517336,"CD4 T cell","S100A5"
"LYZ",0,5.26781537481837,0.998,0.349,0,"Monocyte","LYZ"
"ARHGAP45",0,3.90629987178232,0.997,0.403,0,"Monocyte","ARHGAP45"
"LRMDA",0,3.67380928248116,0.987,0.096,0,"Monocyte","LRMDA"
"MAFB",0,3.35276851338712,0.918,0.01,0,"Monocyte","MAFB"
"PLBD1",0,3.30865751734276,0.989,0.158,0,"Monocyte","PLBD1"
"CTSS",0,3.27388929933224,0.992,0.253,0,"Monocyte","CTSS"
"BPI",0,3.2355587290467,0.903,0.015,0,"Monocyte","BPI"
"VCAN",0,2.80380733858515,0.929,0.088,0,"Monocyte","VCAN"
"ZEB2",0,2.71559514275943,0.99,0.352,0,"Monocyte","ZEB2"
"FN1",0,2.65561136694447,0.662,0.038,0,"Monocyte","FN1"
"F13A1",0,2.58961104151256,0.788,0.013,0,"Monocyte","F13A1"
"TCF7L2",0,2.50457639616549,0.903,0.015,0,"Monocyte","TCF7L2"
"MT2A",0,2.46475382664771,0.584,0.053,0,"Monocyte","MT2A"
"S100P",0,2.45650677570326,0.932,0.104,0,"Monocyte","S100P"
"CD83",0,2.41705540617301,0.537,0.041,0,"Monocyte","CD83"
"NRG1",0,2.33572184617797,0.703,0.016,0,"Monocyte","NRG1"
"TIMP1",0,2.32357844103377,0.943,0.177,0,"Monocyte","TIMP1"
"CCDC88A",0,2.30477160498233,0.942,0.112,0,"Monocyte","CCDC88A"
"PLXDC2",0,2.23689123402353,0.84,0.048,0,"Monocyte","PLXDC2"
"GLRX",0,2.22181846467046,0.978,0.248,0,"Monocyte","GLRX"
"MITF",0,2.1063352225156,0.831,0.009,0,"Monocyte","MITF"
"SLC8A1",0,2.10183039093834,0.638,0.023,0,"Monocyte","SLC8A1"
"KCTD12",0,2.07993679065797,0.981,0.306,0,"Monocyte","KCTD12"
"NFKBIA",0,2.07880368687662,0.698,0.135,0,"Monocyte","NFKBIA"
"IL1B",0,2.07855191703077,0.264,0.007,0,"Monocyte","IL1B"
"SLAMF9",0,2.06854027406649,0.899,0.012,0,"Monocyte","SLAMF9"
"ANXA1",0,2.0614950061323,0.967,0.329,0,"Monocyte","ANXA1"
"AHR",0,2.05920351776881,0.883,0.115,0,"Monocyte","AHR"
"VIM",0,2.04998148165836,0.999,0.885,0,"Monocyte","VIM"
"ABCA5",0,2.03258216314444,0.88,0.076,0,"Monocyte","ABCA5"
"NPC2",0,2.03048761945039,0.889,0.142,0,"Monocyte","NPC2"
"RETN",0,2.01540148096924,0.828,0.008,0,"Monocyte","RETN"
"ANXA2",0,1.99883900023472,0.957,0.341,0,"Monocyte","ANXA2"
"DPYD",0,1.99340159180249,0.995,0.336,0,"Monocyte","DPYD"
"CYBB",0,1.96259993397691,0.911,0.102,0,"Monocyte","CYBB"
"RBM47",0,1.96113026740001,0.889,0.064,0,"Monocyte","RBM47"
"NEBL",0,1.95699854871901,0.727,0.014,0,"Monocyte","NEBL"
"PLCB1",0,1.93943329012687,0.934,0.214,0,"Monocyte","PLCB1"
"NFKBID",0,1.90789407451082,0.993,0.212,0,"Monocyte","NFKBID"
"CHN2",0,1.90526174143675,0.89,0.127,0,"Monocyte","CHN2"
"SGMS1",0,1.90022636243694,0.951,0.204,0,"Monocyte","SGMS1"
"SBF2",0,1.87925280027646,0.896,0.196,0,"Monocyte","SBF2"
"SULF2",0,1.87884376681571,0.886,0.013,0,"Monocyte","SULF2"
"DGKG",0,1.87743155531416,0.846,0.022,0,"Monocyte","DGKG"
"CXCL8",0,1.8522894815708,0.507,0.163,0,"Monocyte","CXCL8"
"CD74",0,1.85088856142477,0.974,0.732,0,"Monocyte","CD74"
"DPYSL2",0,1.85019952637443,0.849,0.079,0,"Monocyte","DPYSL2"
"SLC16A7",0,1.82440796773026,0.865,0.095,0,"Monocyte","SLC16A7"
"AIF1",0,1.80021200759862,0.946,0.062,0,"Monocyte","AIF1"
"AP1S2",0,1.79168353595733,0.917,0.118,0,"Monocyte","AP1S2"
"EXT1",0,1.79086328643038,0.817,0.2,0,"Monocyte","EXT1"
"LY86",0,1.77113541388888,0.892,0.056,0,"Monocyte","LY86"
"DOCK1",0,1.76572598849065,0.84,0.017,0,"Monocyte","DOCK1"
"MARCHF1",0,1.75605613292816,0.989,0.269,0,"Monocyte","MARCHF1"
"NLRP1",0,1.72626314945635,0.853,0.007,0,"Monocyte","NLRP1"
"EHD4",0,1.72031606257193,0.805,0.046,0,"Monocyte","EHD4"
"PSAP",0,1.71860345768564,0.907,0.122,0,"Monocyte","PSAP"
"APP",0,1.71104269570268,0.742,0.068,0,"Monocyte","APP"
"SERPINB10",0,1.69667005656589,0.764,0.004,0,"Monocyte","SERPINB10"
"CD86",0,1.68506985905578,0.822,0.016,0,"Monocyte","CD86"
"PRKN",0,1.67981153346976,0.848,0.211,0,"Monocyte","PRKN"
"PLXNA4",0,1.66759927749403,0.687,0.068,0,"Monocyte","PLXNA4"
"CSF1R",0,1.66646974914718,0.843,0.011,0,"Monocyte","CSF1R"
"MBOAT1",0,1.6636508450055,0.964,0.504,0,"Monocyte","MBOAT1"
"ARHGAP22",0,1.66127481815478,0.748,0.02,0,"Monocyte","ARHGAP22"
"SAMHD1",0,1.62792616078855,0.862,0.168,0,"Monocyte","SAMHD1"
"TBC1D8",0,1.61039048391357,0.797,0.048,0,"Monocyte","TBC1D8"
"BLOC1S6",0,1.60762375440645,0.778,0.189,0,"Monocyte","BLOC1S6"
"XDH",0,1.60270241261924,0.793,0.004,0,"Monocyte","XDH"
"RNF150",0,1.5889564856075,0.67,0.04,0,"Monocyte","RNF150"
"TGFBI",0,1.58454509397462,0.896,0.06,0,"Monocyte","TGFBI"
"LYST",0,1.57968608816656,0.975,0.678,0,"Monocyte","LYST"
"STARD13",0,1.57543343438173,0.63,0.066,0,"Monocyte","STARD13"
"FOS",0,1.57158123931925,0.778,0.099,0,"Monocyte","FOS"
"CD300H",0,1.57087485273711,0.758,0.009,0,"Monocyte","CD300H"
"PTGR1",0,1.56381529220255,0.957,0.337,0,"Monocyte","PTGR1"
"CCSER1",0,1.55763039238358,0.798,0.095,0,"Monocyte","CCSER1"
"PYCARD",0,1.55175166774149,0.757,0.01,0,"Monocyte","PYCARD"
"WDFY3",0,1.5449018619602,0.905,0.067,0,"Monocyte","WDFY3"
"CYBA",0,1.5432127416512,0.993,0.643,0,"Monocyte","CYBA"
"HAVCR1",0,1.52903719154025,0.634,0.042,0,"Monocyte","HAVCR1"
"PDE8A",0,1.5212009370712,0.903,0.205,0,"Monocyte","PDE8A"
"QKI",0,1.5195723894292,0.977,0.437,0,"Monocyte","QKI"
"LYN",0,1.51190809977615,0.986,0.314,0,"Monocyte","LYN"
"CASP4",0,1.50672770137731,0.845,0.033,0,"Monocyte","CASP4"
"CFP",0,1.50662670115221,0.815,0.021,0,"Monocyte","CFP"
"TNFSF13",0,1.50490057057699,0.745,0.005,0,"Monocyte","TNFSF13"
