"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RB12",3.20074214338483e-54,0.935149971078052,0.848,0.463,5.27546320072688e-50,"7","RB1"
"RBPJ2",4.17415482119103e-54,1.07182635015606,0.881,0.586,6.87984197628706e-50,"7","RBPJ"
"PPA11",4.88876145643397e-54,0.610572789740941,0.541,0.192,8.05765663249447e-50,"7","PPA1"
"AHNAK1",2.73950727974643e-53,0.574511534521001,0.296,0.071,4.51525589847807e-49,"7","AHNAK"
"SKAP11",4.6865922274957e-53,0.697861432253024,0.586,0.224,7.72444130935841e-49,"7","SKAP1"
"UCP2",5.97514452513134e-53,0.64606599025883,0.613,0.237,9.84823320632147e-49,"7","UCP2"
"TTC39B",6.75382605830149e-53,0.487102965809704,0.304,0.072,1.11316561092925e-48,"7","TTC39B"
"RAP1GAP21",6.8568412137885e-53,0.679546029726579,0.569,0.21,1.13014456885662e-48,"7","RAP1GAP2"
"ADRB2",1.53799994506937e-52,0.584776839880703,0.276,0.064,2.53493150946334e-48,"7","ADRB2"
"PIK3R52",8.41874065167679e-52,0.711927913927482,0.807,0.384,1.38757683420937e-47,"7","PIK3R5"
"LAPTM51",1.79267095834561e-51,0.742868169369669,0.925,0.609,2.95468027354524e-47,"7","LAPTM5"
"SEMA7A",1.03091940490118e-50,0.542715792933902,0.5,0.171,1.69916136315812e-46,"7","SEMA7A"
"MTMR21",1.16434040925937e-50,0.622963619629915,0.552,0.192,1.9190658625413e-46,"7","MTMR2"
"TBC1D11",1.29932376428436e-49,0.932391661711249,0.953,0.723,2.14154542829349e-45,"7","TBC1D1"
"MAST2",3.34657357194119e-49,0.515407805289485,0.365,0.103,5.51582256127347e-45,"7","MAST2"
"HIVEP32",1.59923709772005e-48,0.586605423118945,0.431,0.139,2.63586258446218e-44,"7","HIVEP3"
"TM6SF1",4.83851685268533e-47,0.433480959531723,0.409,0.123,7.97484347659596e-43,"7","TM6SF1"
"CFL12",6.53853671182197e-47,0.677269414026957,0.978,0.874,1.0776816208425e-42,"7","CFL1"
"ARHGEF31",6.82880230147897e-47,0.591916081387259,0.348,0.101,1.12552319532976e-42,"7","ARHGEF3"
"MTSS12",4.73258136234241e-46,0.777377739596573,0.903,0.544,7.80024060141276e-42,"7","MTSS1"
"CFAP911",1.17628780221304e-45,0.448875096427952,0.279,0.071,1.93875755560753e-41,"7","CFAP91"
"CAPG1",8.85961691186281e-45,0.766176774010605,0.942,0.691,1.46024205941323e-40,"7","CAPG"
"ANO61",1.02272326475779e-44,0.544927225649294,0.47,0.168,1.68565248497379e-40,"7","ANO6"
"PARP42",1.06122602631874e-44,0.754321929924357,0.95,0.686,1.74911273657854e-40,"7","PARP4"
"DOK3",5.04960964486589e-43,0.359430333067137,0.323,0.088,8.32276661666796e-39,"7","DOK3"
"SSBP4",6.06661573860467e-43,0.461892886140747,0.417,0.138,9.99899606036822e-39,"7","SSBP4"
"TPM31",6.11886569213643e-43,0.720491080787593,0.876,0.577,1.00851144337793e-38,"7","TPM3"
"COX171",1.5229900801311e-42,0.703257239568706,0.837,0.5,2.51019225007208e-38,"7","COX17"
"NTAN11",1.81852373938441e-42,0.605682515347447,0.641,0.277,2.99729082725338e-38,"7","NTAN1"
"PITPNC11",3.52227807749921e-42,0.555936837916762,0.519,0.198,5.8054187273342e-38,"7","PITPNC1"
"ZDHHC141",5.38922724558672e-42,0.62096707080559,0.823,0.444,8.88252434617604e-38,"7","ZDHHC14"
"AP3M21",9.26796806289459e-42,0.612117624654927,0.685,0.313,1.52754649612629e-37,"7","AP3M2"
"SH3BGRL31",1.54895800940923e-41,0.60166441382214,0.975,0.853,2.5529925911083e-37,"7","SH3BGRL3"
"ABRACL",1.83556521123059e-41,0.769269156324511,0.939,0.776,3.02537858115026e-37,"7","ABRACL"
"SCIMP1",1.84081991263656e-41,0.560088851083717,0.431,0.151,3.03403938000758e-37,"7","SCIMP"
"LAMTOR22",3.5371656113253e-41,0.714117563675875,0.851,0.539,5.82995636058636e-37,"7","LAMTOR2"
"SUN12",5.56328207492393e-41,0.55333885651463,0.602,0.257,9.16940151588962e-37,"7","SUN1"
"SPTAN1",5.57268713114139e-41,0.594474442549329,0.796,0.404,9.18490292954725e-37,"7","SPTAN1"
"ATP2B11",6.07968442307278e-41,0.672111773861207,0.707,0.35,1.00205358661086e-36,"7","ATP2B1"
"SELENOW2",1.12155457849263e-40,0.637351367412678,0.953,0.745,1.84854625627156e-36,"7","SELENOW"
"PCNX11",2.79116105461581e-40,0.63066331530754,0.644,0.292,4.60039165021778e-36,"7","PCNX1"
"PPP1R14B",1.40655550129678e-39,0.502715275981526,0.517,0.205,2.31828477723735e-35,"7","PPP1R14B"
"SOX52",1.65766222582045e-39,0.594280670243029,0.472,0.18,2.73215888059727e-35,"7","SOX5"
"CBWD11",1.01063980181918e-38,0.615346779855639,0.599,0.276,1.66573652135838e-34,"7","CBWD1"
"NCAPH",1.32164414762042e-38,0.327014251623197,0.262,0.068,2.17833388410798e-34,"7","NCAPH"
"KIF20B1",5.17707727505217e-38,0.541504972769745,0.588,0.253,8.53285876474098e-34,"7","KIF20B"
"LACTB1",1.86044711822339e-37,0.484593098545863,0.55,0.228,3.0663889402558e-33,"7","LACTB"
"GOLM11",2.49969167091932e-37,0.663554171723427,0.818,0.464,4.11999181200923e-33,"7","GOLM1"
"RTN4IP1",1.10576976712819e-36,0.463866498698479,0.401,0.14,1.82252973018068e-32,"7","RTN4IP1"
"ACADM",2.07382076617338e-36,0.410788743150241,0.414,0.15,3.41807138680696e-32,"7","ACADM"
"TNFRSF13B1",2.19570550636623e-36,0.458288961066948,0.395,0.142,3.61896181559281e-32,"7","TNFRSF13B"
"THEMIS2",6.01828585477946e-36,0.2798697129215,0.279,0.079,9.9193387458475e-32,"7","THEMIS2"
"FXYD52",1.38401992002907e-35,0.59633163968353,0.881,0.559,2.28114163219191e-31,"7","FXYD5"
"DOCK81",1.46491098762082e-35,0.661519356171214,0.948,0.731,2.41446628979663e-31,"7","DOCK8"
"GPR1831",3.31556339524534e-35,0.488271770126866,0.688,0.317,5.46471158804336e-31,"7","GPR183"
"NAP1L11",8.16814084368072e-35,0.564180882830232,0.953,0.779,1.34627297385546e-30,"7","NAP1L1"
"DUT1",1.77709266916742e-34,0.525930137759735,0.55,0.239,2.92900413732174e-30,"7","DUT"
"BRD9",1.65210462109273e-33,0.388503929890977,0.436,0.169,2.72299883648504e-29,"7","BRD9"
"C20H19orf53",2.67834426752807e-33,0.492863169615224,0.771,0.418,4.41444702173976e-29,"7","C20H19orf53"
"TCF7",5.99345872138548e-33,0.257757426735469,0.293,0.086,9.87841866458755e-29,"7","TCF7"
"DBI1",8.34590416665883e-33,0.602649051245119,0.823,0.515,1.37557192474871e-28,"7","DBI"
"CHCHD10",9.00462984613304e-33,0.508765844306229,0.746,0.392,1.48414309123965e-28,"7","CHCHD10"
"VSIR1",1.33981033597935e-32,0.386959674119924,0.403,0.153,2.20827539576116e-28,"7","VSIR"
"S100A111",1.9526756219521e-32,0.676810061517926,0.859,0.602,3.21839996010145e-28,"7","S100A11"
"FUT81",2.08038352650381e-32,0.608261453721877,0.688,0.365,3.42888812838358e-28,"7","FUT8"
"TWF2",2.15646925150467e-32,0.421228525732528,0.539,0.234,3.55429262033e-28,"7","TWF2"
"TLE3",3.52435774839761e-32,0.456722703730993,0.428,0.17,5.80884644090894e-28,"7","TLE3"
"SLC25A61",9.64814320535805e-32,0.482949874152746,0.989,0.95,1.59020696310711e-27,"7","SLC25A6"
"TXNDC171",1.26101453800945e-31,0.584096142806778,0.754,0.416,2.07840416154717e-27,"7","TXNDC17"
"PBX3",1.6949988788106e-31,0.344645545582874,0.265,0.08,2.79369715205564e-27,"7","PBX3"
"IDH21",9.12075588516191e-31,0.546201315830484,0.616,0.307,1.50328298499239e-26,"7","IDH2"
"TRPV4",9.46782097167813e-31,0.373380223768785,0.34,0.12,1.56048625255199e-26,"7","TRPV4"
"TNIK",1.25125190775739e-30,0.491941229317546,0.323,0.112,2.06231339436574e-26,"7","TNIK"
"CFAP298-TCP10L",1.65106141533609e-30,0.388427993575348,0.425,0.171,2.72127942475695e-26,"7","CFAP298-TCP10L"
"MSN",1.77260352400856e-30,0.529622253812427,0.798,0.472,2.92160512827091e-26,"7","MSN"
"SMC41",2.30157005759031e-30,0.485287157883708,0.685,0.349,3.79344776892035e-26,"7","SMC4"
"ARPC31",2.33513083662048e-30,0.529253784468775,0.95,0.827,3.84876264491787e-26,"7","ARPC3"
"PLEC",2.44303327605007e-30,0.374195506466237,0.343,0.126,4.02660744558572e-26,"7","PLEC"
"DDX52",2.52836434279097e-30,0.48685318775813,0.994,0.949,4.16725010978808e-26,"7","DDX5"
"SEM11",2.65414038934404e-30,0.550460432421401,0.82,0.509,4.37455418971684e-26,"7","SEM1"
"CAPN2",3.02237276202098e-30,0.356927588093662,0.34,0.121,4.98147478636299e-26,"7","CAPN2"
"CORO1A1",3.18345801884713e-30,0.606599292469956,0.961,0.868,5.24697550666384e-26,"7","CORO1A"
"ACOT9",4.88776455352726e-30,0.432549485448975,0.42,0.172,8.05601353712363e-26,"7","ACOT9"
"PHTF2",7.41777466497125e-30,0.498594391441192,0.528,0.241,1.22259762028056e-25,"7","PHTF2"
"MYCBP21",1.25530327086928e-29,0.575977976667717,1,0.918,2.06899085104675e-25,"7","MYCBP2"
"COX5A1",1.54047203709912e-29,0.53201433822066,0.845,0.556,2.53900601154677e-25,"7","COX5A"
"SYTL1",2.7965036015233e-29,0.325260099157038,0.273,0.091,4.6091972360307e-25,"7","SYTL1"
"ACSL3",3.08809466576378e-29,0.336612924660944,0.472,0.198,5.08979762811187e-25,"7","ACSL3"
"EPB412",6.21551868438419e-29,0.548566003453159,0.881,0.586,1.0244417895602e-24,"7","EPB41"
"ARL6IP5",8.69762579240436e-29,0.344075020218191,0.356,0.135,1.43354268310409e-24,"7","ARL6IP5"
"ZNF593",1.06076289509588e-28,0.309760135751878,0.417,0.166,1.74834940369703e-24,"7","ZNF593"
"ANXA61",1.22626365369089e-28,0.308894397737272,0.334,0.124,2.02112775401333e-24,"7","ANXA6"
"PORCN1",8.39764594624285e-28,0.34001336884883,0.448,0.189,1.38410000485975e-23,"7","PORCN"
"GZF1",1.06548409608012e-27,0.49055218206154,0.602,0.307,1.75613088715925e-23,"7","GZF1"
"SRP191",2.00523995465286e-27,0.556112459761231,0.945,0.744,3.30503649325884e-23,"7","SRP19"
"REEP31",2.85239354259799e-27,0.415034755765161,0.533,0.246,4.70131503691e-23,"7","REEP3"
"ARHGAP451",1.42268123821946e-26,0.498549079568717,0.948,0.785,2.34486321683331e-22,"7","ARHGAP45"
"TBCB",1.80061609905476e-26,0.321572201714488,0.348,0.136,2.96777545446205e-22,"7","TBCB"
"COBLL11",3.63559146018637e-26,0.419050254896235,0.285,0.103,5.99218184467918e-22,"7","COBLL1"
"EVL1",6.12192543553402e-26,0.416664003842766,0.459,0.203,1.00901575028472e-21,"7","EVL"
"VPS282",7.22025746602439e-26,0.431615813608867,0.729,0.393,1.19004283555014e-21,"7","VPS28"
"ADK3",9.06345653461856e-26,0.688788827454298,0.873,0.61,1.49383890603583e-21,"7","ADK"
"DYNLRB1",9.53314666919649e-26,0.474270004148476,0.765,0.459,1.57125323401697e-21,"7","DYNLRB1"
"MFSD13A",1.2200688055541e-25,0.250668841703231,0.293,0.105,2.01091740531426e-21,"7","MFSD13A"
"HMGA1",1.60143092936797e-25,0.264165722935319,0.287,0.102,2.63947845778429e-21,"7","HMGA1"
"PRKACB",2.04582508293387e-25,0.384266210023874,0.475,0.217,3.3719289016916e-21,"7","PRKACB"
"BIN21",2.34122504395464e-25,0.450864558328854,0.633,0.334,3.85880711744604e-21,"7","BIN2"
"IL17RA1",3.19602694573165e-25,0.351175264620924,0.478,0.216,5.2676916119549e-21,"7","IL17RA"
"ZMIZ1",4.21104590861646e-25,0.357402442189896,0.506,0.233,6.94064586658164e-21,"7","ZMIZ1"
"MACF11",5.88289469772225e-25,0.522129100762132,0.964,0.844,9.69618704078581e-21,"7","MACF1"
"UBE2E31",9.31684916388843e-25,0.364567615995136,0.401,0.174,1.53560307919209e-20,"7","UBE2E3"
"YWHAB",1.55187365632117e-24,0.411567582002696,0.953,0.793,2.55779816034855e-20,"7","YWHAB"
"LOXL1",1.66287597593983e-24,0.344332333645632,0.309,0.113,2.74075218354402e-20,"7","LOXL1"
"FCRLA2",1.66591465499386e-24,0.375261762683727,0.727,0.395,2.74576053436087e-20,"7","FCRLA"
"RAB11A",2.1645263821949e-24,0.418811588880134,0.508,0.258,3.56757238313364e-20,"7","RAB11A"
"ZNF296",2.91969954376025e-24,0.271223078031871,0.373,0.151,4.81224878802564e-20,"7","ZNF296"
"OSTF11",3.7310215401971e-24,0.460771011716576,0.901,0.634,6.14946970255286e-20,"7","OSTF1"
"MAPK91",8.8606851535887e-24,0.401425813713202,0.492,0.228,1.46041812701449e-19,"7","MAPK9"
"CBFA2T31",1.01894935773114e-23,0.283513451372953,0.315,0.123,1.67943233141246e-19,"7","CBFA2T3"
"KCMF1",1.06479528831613e-23,0.332503289986713,0.586,0.287,1.75499559420264e-19,"7","KCMF1"
"DEF6",1.19334895329588e-23,0.284579040670183,0.365,0.152,1.96687774482226e-19,"7","DEF6"
"DENND1B1",5.59110993778849e-23,0.421291095659355,0.577,0.301,9.215267399463e-19,"7","DENND1B"
"KIF21B",8.74281990400839e-23,0.323348034292625,0.425,0.188,1.44099157657866e-18,"7","KIF21B"
"UNC119",1.16635164426191e-22,0.279576398516086,0.282,0.104,1.92238078007248e-18,"7","UNC119"
"TUBA1B1",1.77743202227552e-22,0.3827546922666,0.834,0.509,2.92956345911451e-18,"7","TUBA1B"
"ZBTB381",2.36914989431225e-22,0.449329315589956,0.837,0.534,3.90483285580545e-18,"7","ZBTB38"
"ZBTB201",2.57070746778772e-22,0.631308122839294,0.815,0.6,4.23704004840771e-18,"7","ZBTB20"
"KNL11",4.16437355838284e-22,0.279030873121175,0.304,0.121,6.86372049892659e-18,"7","KNL1"
"ITGA41",4.22882259161669e-22,0.509968579661227,0.934,0.765,6.96994539550263e-18,"7","ITGA4"
"SECISBP2L1",4.32195466530109e-22,0.377786862123253,0.671,0.371,7.12344567934926e-18,"7","SECISBP2L"
"ZNF6521",5.59561236225669e-22,0.351583546817202,0.519,0.259,9.22268829547147e-18,"7","ZNF652"
"H6PD",6.9807586171374e-22,0.26681693711736,0.365,0.154,1.15056863527659e-17,"7","H6PD"
"TUBB4B",7.61422039077758e-22,0.464351138197722,0.776,0.482,1.25497580480796e-17,"7","TUBB4B"
"DYNLL1.11",8.6388673280815e-22,0.350333252777065,0.398,0.177,1.42385811301439e-17,"7","DYNLL1.1"
"HSPA8",9.35384192162387e-22,0.44550138241808,0.931,0.704,1.54170022552205e-17,"7","HSPA8"
"CABCOCO11",1.10254160809212e-21,0.424970000083933,0.569,0.305,1.81720907845743e-17,"7","CABCOCO1"
"H3-3A1",1.43640080559818e-21,0.414149257695362,0.981,0.925,2.36747580778692e-17,"7","H3-3A"
"MAN2A11",2.45366603794848e-21,0.430541721526752,0.704,0.399,4.04413236374669e-17,"7","MAN2A1"
"NME21",2.94965097567129e-21,0.373439999266677,0.925,0.723,4.86161473810142e-17,"7","NME2"
"IRF5",3.25700069179465e-21,0.273276801926274,0.42,0.184,5.36818854021594e-17,"7","IRF5"
"FLNA",3.73600518048266e-21,0.263213935468585,0.326,0.134,6.15768373847152e-17,"7","FLNA"
"STK17A",3.76718394858916e-21,0.369347378230784,0.436,0.21,6.20907258406465e-17,"7","STK17A"
"MYH9",3.76812763082232e-21,0.39379814944959,0.934,0.769,6.21062796112136e-17,"7","MYH9"
"FERMT3",3.83366087679247e-21,0.314258133905583,0.53,0.265,6.31863985712935e-17,"7","FERMT3"
"JPT11",4.15367135853863e-21,0.319083949410437,0.434,0.202,6.84608113314337e-17,"7","JPT1"
"GMFG1",4.34603463375554e-21,0.403000808961944,0.953,0.822,7.16313428335588e-17,"7","GMFG"
"EIF4E31",4.42356964230218e-21,0.428695687106774,0.55,0.289,7.29092748444245e-17,"7","EIF4E3"
"CSK",4.47618128527729e-21,0.453604202251631,0.754,0.485,7.37764199439403e-17,"7","CSK"
"ACSL1",5.00724178082412e-21,0.271609583904804,0.367,0.16,8.25293590315431e-17,"7","ACSL1"
"LSP11",6.71569939425987e-21,0.460700246106942,0.901,0.712,1.10688157416191e-16,"7","LSP1"
"LRRFIP11",6.80599269693213e-21,0.3916313322498,0.887,0.651,1.12176371630835e-16,"7","LRRFIP1"
"LSM1",8.31374188016861e-21,0.252047448108047,0.403,0.184,1.37027093668939e-16,"7","LSM1"
"ACTR6",1.57490857103178e-20,0.263715129720808,0.412,0.188,2.59576430677458e-16,"7","ACTR6"
"CNN2",1.62566661104506e-20,0.393499807307244,0.931,0.754,2.67942370832447e-16,"7","CNN2"
"MS4A12",1.64612836302331e-20,0.402834291602017,0.848,0.564,2.71314876793503e-16,"7","MS4A1"
"NBN",1.75652732719812e-20,0.298641833383644,0.373,0.169,2.89510834068795e-16,"7","NBN"
"EVA1B1",1.7893340830798e-20,0.319130718107765,0.492,0.239,2.94918043573212e-16,"7","EVA1B"
"ATF7IP21",2.55282833132765e-20,0.370009866059961,0.384,0.172,4.20757165569424e-16,"7","ATF7IP2"
"FAM214A1",3.07302477310751e-20,0.419691931671535,0.923,0.694,5.0649594310358e-16,"7","FAM214A"
"NME11",3.07680666392418e-20,0.269576075312275,0.602,0.304,5.07119274347983e-16,"7","NME1"
"ACTR31",3.17250463983101e-20,0.358300322739525,0.964,0.809,5.22892214736948e-16,"7","ACTR3"
"HK1",4.15179974714734e-20,0.351884473851888,0.638,0.345,6.84299634324825e-16,"7","HK1"
"PIK3R1",4.42506901177813e-20,0.259853157885502,0.522,0.259,7.29339874521272e-16,"7","PIK3R1"
"PPA2",4.96938029123405e-20,0.275314667822875,0.577,0.3,8.19053259601196e-16,"7","PPA2"
"C1GALT1",6.63422230040285e-20,0.365255571999615,0.63,0.346,1.0934525195524e-15,"7","C1GALT1"
"MAP7D3",6.88443001456759e-20,0.33977993718512,0.58,0.307,1.13469175500103e-15,"7","MAP7D3"
"RASGRP31",8.45097325048182e-20,0.342375830633098,0.602,0.321,1.39288941114441e-15,"7","RASGRP3"
"GTF3A1",8.88847355394537e-20,0.351090208233275,0.627,0.343,1.46499821116128e-15,"7","GTF3A"
"RAB27A",8.92340639092733e-20,0.424173542291493,0.671,0.405,1.47075584135264e-15,"7","RAB27A"
"PPP1CA",1.19911115176176e-19,0.27167452217749,0.381,0.174,1.97637500033373e-15,"7","PPP1CA"
"S1PR1",1.19933436565911e-19,0.393048756852749,0.624,0.356,1.97674290147935e-15,"7","S1PR1"
"MYO9B",1.69966337518889e-19,0.345780198550997,0.613,0.34,2.80138517498633e-15,"7","MYO9B"
"SIAH2",2.23051309579911e-19,0.272040536382823,0.354,0.157,3.67633168449609e-15,"7","SIAH2"
"ITGB1BP1",2.30330040573796e-19,0.285839879256136,0.536,0.275,3.79629972873731e-15,"7","ITGB1BP1"
"CKS1B",2.80671715579645e-19,0.260478351148678,0.296,0.122,4.62603121618372e-15,"7","CKS1B"
"CAMK2D2",3.0243400172718e-19,0.486923535512295,0.696,0.439,4.98471721646738e-15,"7","CAMK2D"
"AS3MT1",3.12811322198399e-19,0.276780047779632,0.55,0.282,5.15575621247401e-15,"7","AS3MT"
"NID2",3.53499094244609e-19,0.269138776971404,0.282,0.113,5.82637207133964e-15,"7","NID2"
"FLII",4.0986206362895e-19,0.326641163555457,0.555,0.297,6.75534653273236e-15,"7","FLII"
"C17orf49",4.64930152830141e-19,0.33556089198015,0.71,0.421,7.66297877894638e-15,"7","C17orf49"
"GSTP11",7.67155582660091e-19,0.267200152519189,0.265,0.109,1.26442583134036e-14,"7","GSTP1"
"RABGAP1L2",8.85985276748924e-19,0.436109035254963,1,0.958,1.46028093313758e-14,"7","RABGAP1L"
"COX5B1",1.23077108089842e-18,0.425156957214243,0.89,0.658,2.02855689553677e-14,"7","COX5B"
"AFG3L2",1.25822472982197e-18,0.300774996228946,0.42,0.206,2.07380599969257e-14,"7","AFG3L2"
"FLOT1",1.78480154469008e-18,0.351891488731542,0.649,0.376,2.94170990595819e-14,"7","FLOT1"
"PTP4A2",1.98283753131757e-18,0.331205245507252,0.635,0.357,3.26811281911762e-14,"7","PTP4A2"
"KLF61",2.22542611433908e-18,0.512187999422478,0.768,0.55,3.66794732165367e-14,"7","KLF6"
"SERPINI1",2.28877823709927e-18,0.292953571658176,0.351,0.16,3.77236429038702e-14,"7","SERPINI1"
"ANAPC111",2.93534948817783e-18,0.345933106532739,0.68,0.41,4.8380430264147e-14,"7","ANAPC11"
"MRPL39",3.37629075927782e-18,0.310627979830527,0.655,0.365,5.56480242944171e-14,"7","MRPL39"
"VAMP5",4.62495684181584e-18,0.306470341579421,0.564,0.305,7.62285386668086e-14,"7","VAMP5"
"EIF3A1",5.24883417300655e-18,0.370275278983391,0.74,0.464,8.6511284839494e-14,"7","EIF3A"
"SEPTIN9",5.48819733094689e-18,0.404975190050365,0.807,0.562,9.04564684086667e-14,"7","SEPTIN9"
"ARF6",5.82186240574921e-18,0.37500571211773,0.793,0.535,9.59559361715585e-14,"7","ARF6"
"MAPK1IP1L",6.18843823571515e-18,0.323904859657342,0.699,0.414,1.01997839001057e-13,"7","MAPK1IP1L"
"ETV61",6.27599292086595e-18,0.396347106875367,0.754,0.476,1.03440915321713e-13,"7","ETV6"
"STS1",6.61474026377621e-18,0.343525436004866,0.478,0.248,1.0902414902756e-13,"7","STS"
"CPLANE1",7.67324374262617e-18,0.310625016538632,0.464,0.231,1.26470403365965e-13,"7","CPLANE1"
"TXNL4A1",9.31963755195548e-18,0.253418704995458,0.334,0.152,1.5360626613133e-13,"7","TXNL4A"
"AMDHD11",1.05943751571522e-17,0.30684983614968,0.602,0.331,1.74616491340182e-13,"7","AMDHD1"
"CYP20A1",1.12639132061265e-17,0.254251128721606,0.395,0.192,1.85651817463377e-13,"7","CYP20A1"
"ARPC5L",1.26550775210086e-17,0.392986986729155,0.898,0.715,2.08580987701264e-13,"7","ARPC5L"
"TPST21",1.56031849674187e-17,0.348419351057569,0.558,0.313,2.57171694632995e-13,"7","TPST2"
"CPEB21",1.7908410873341e-17,0.336017691298498,0.362,0.174,2.95166428014407e-13,"7","CPEB2"
"C1QBP",1.80397742327683e-17,0.257873487547044,0.5,0.257,2.97331558904487e-13,"7","C1QBP"
"CASP6",1.87031168765292e-17,0.281249595659689,0.528,0.283,3.08264772358955e-13,"7","CASP6"
"PGLS1",2.25815977790698e-17,0.379305043030591,0.605,0.364,3.72189894594628e-13,"7","PGLS"
"MIEN11",2.85906452179287e-17,0.297988590798821,0.613,0.344,4.712310144819e-13,"7","MIEN1"
"GGTA11",3.38938909417785e-17,0.388627354636525,0.751,0.497,5.58639110502392e-13,"7","GGTA1"
"ANP32E1",3.42995165318361e-17,0.346105854545361,0.71,0.432,5.65324631477722e-13,"7","ANP32E"
"CEP20",4.35211771683277e-17,0.288901288887461,0.506,0.266,7.17316042088377e-13,"7","CEP20"
"TMC6",5.71004905289883e-17,0.267076067456113,0.434,0.219,9.41130284898785e-13,"7","TMC6"
"NDUFB21",6.31435208727759e-17,0.360412352013594,0.862,0.615,1.04073151102509e-12,"7","NDUFB2"
"RASA31",7.37280767558257e-17,0.388241476177946,0.914,0.708,1.21518616108952e-12,"7","RASA3"
"PSME2",7.78444771987715e-17,0.378692551026359,0.677,0.423,1.28303267319015e-12,"7","PSME2"
"MBD21",1.14340773197997e-16,0.342582067823906,0.552,0.316,1.88456462384938e-12,"7","MBD2"
"ETFB",1.21034902063997e-16,0.262566498070485,0.5,0.262,1.9948972558188e-12,"7","ETFB"
"MDH11",1.29648185032449e-16,0.285384118125479,0.641,0.364,2.13686138570482e-12,"7","MDH1"
"UBE2V11",1.49633612240149e-16,0.289456341306111,0.475,0.251,2.46626119694214e-12,"7","UBE2V1"
"GMFB",1.54973786758694e-16,0.278546664412459,0.572,0.321,2.55427795335679e-12,"7","GMFB"
"ZMYND81",1.60808993379093e-16,0.359142840679801,0.674,0.412,2.65045382887421e-12,"7","ZMYND8"
"SPI11",1.82445575487442e-16,0.289932975767011,0.472,0.246,3.00706797518402e-12,"7","SPI1"
"APBB1IP1",1.88400273785801e-16,0.398179710969199,0.776,0.532,3.10521331253757e-12,"7","APBB1IP"
"VAV21",1.90133706055648e-16,0.316411799965113,0.677,0.4,3.1337837432092e-12,"7","VAV2"
"PLEKHA82",2.43764207444477e-16,0.329274675843186,0.599,0.342,4.01772166709987e-12,"7","PLEKHA8"
"GLRX31",2.49448272095776e-16,0.302861740824237,0.517,0.285,4.11140642068257e-12,"7","GLRX3"
"GLUL",3.64472083857331e-16,0.255525126803749,0.467,0.236,6.00722888613653e-12,"7","GLUL"
"RSL1D11",3.91650506054363e-16,0.276175373394481,0.453,0.238,6.45518364078801e-12,"7","RSL1D1"
"KDM7A2",4.1190604486817e-16,0.253469052236365,0.345,0.168,6.78903543151718e-12,"7","KDM7A"
"DAPP11",4.53239463984981e-16,0.271853587794723,0.511,0.274,7.47029284540045e-12,"7","DAPP1"
"GSPT11",4.7684696706644e-16,0.295578288009693,0.627,0.363,7.85939171118906e-12,"7","GSPT1"
"HERPUD2",5.0389825916521e-16,0.2546385419294,0.387,0.191,8.30525110756099e-12,"7","HERPUD2"
"CD2BP21",5.41132772887673e-16,0.325343602281555,0.613,0.358,8.91895036273462e-12,"7","CD2BP2"
"CUL3",5.41557978964744e-16,0.373309234659207,0.768,0.526,8.92595860929691e-12,"7","CUL3"
"VDAC21",7.36493709734151e-16,0.298604796001117,0.638,0.378,1.21388893238383e-11,"7","VDAC2"
"POLR1D",8.31623589710679e-16,0.335358051543423,0.768,0.518,1.37068200056114e-11,"7","POLR1D"
"BCL2A1",9.36803469951424e-16,0.352901045889368,0.671,0.414,1.54403947917394e-11,"7","BCL2A1"
"TMOD2",9.61835788248718e-16,0.27167679335218,0.58,0.334,1.58529774619154e-11,"7","TMOD2"
"EBAG91",1.20630827562036e-15,0.364257206705418,0.804,0.546,1.98823729987749e-11,"7","EBAG9"
"REX1BD1",1.60469276325119e-15,0.250923853209068,0.387,0.195,2.64485461239062e-11,"7","REX1BD"
"CAPZB",1.92222228161181e-15,0.260016220606449,0.464,0.246,3.16820676455258e-11,"7","CAPZB"
"ERLEC11",2.39401922599991e-15,0.377146994791176,0.635,0.37,3.94582248829305e-11,"7","ERLEC1"
"PRICKLE2",2.50703705033326e-15,0.303767311858933,0.688,0.422,4.13209846635928e-11,"7","PRICKLE2"
"CLIC11",2.56142598800355e-15,0.369641547296516,0.884,0.683,4.22174231342745e-11,"7","CLIC1"
"GRK6",3.21860362039818e-15,0.322460499014843,0.66,0.397,5.30490248714028e-11,"7","GRK6"
"SLC14A1",3.37968203857163e-15,0.258353020830878,0.304,0.142,5.57039193597376e-11,"7","SLC14A1"
"NFKB1",3.41200577834133e-15,0.295125900641065,0.735,0.44,5.62366792386218e-11,"7","NFKB1"
"BDP1",3.89114540956787e-15,0.293087370343107,0.685,0.417,6.41338586404976e-11,"7","BDP1"
"EDF11",5.34830478750255e-15,0.346641473277264,0.79,0.523,8.81507595076171e-11,"7","EDF1"
"LTB1",6.60116183234233e-15,0.439816235043929,0.967,0.861,1.08800349320666e-10,"7","LTB"
"PREX11",6.7582138489952e-15,0.393977258884414,0.646,0.413,1.11388880659139e-10,"7","PREX1"
"NIFK1",7.37754359344932e-15,0.281988169467668,0.754,0.468,1.21596673507232e-10,"7","NIFK"
"PRKAR1A",7.77252390430023e-15,0.26964188274178,0.367,0.19,1.28106738990676e-10,"7","PRKAR1A"
